3, Фотонiка (лаб),доц. Слободзян Д.П.,423, NULL, NULL, NULL, Пятниця, ФеM-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-31
2, Ймовiрнiснi процеси (лекц),проф. Болеста I.М.,129, NULL, NULL, NULL, Понедiлок, ФеI-31
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-31
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-31
5, Управл.IТ проектами (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-31
6, Проект.iнформ.систем (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-31
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-31
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-31
6, Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,11,Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,2,Вiвторок, ФеI-31
7, Iнтел.аналiз даних (лаб),доц. Любунь З.М.,6,Телек.мiкропр.сист. (лаб),доц. Благiтко Б.Я.,1,Вiвторок, ФеI-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-31
3, Ймовiрнiснi процеси (лаб),проф. Болеста I.М.,12, NULL, NULL, NULL, Середа, ФеI-31
4, Пар.та розп.обчисл. (лаб),ст. вик. Ковтко Р.Т.,11, NULL, NULL, NULL, Середа, ФеI-31
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-31
6, Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,11, NULL, NULL, NULL, Середа, ФеI-31
7, Iнтел.аналiз даних (лаб),доц. Любунь З.М.,6, NULL, NULL, NULL, Середа, ФеI-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-31
2, Телек.мiкропр.сист. (лекц),доц. Благiтко Б.Я.,128, NULL, NULL, NULL, Четвер, ФеI-31
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-31
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-31
5, Пар.та розп.обчисл. (лекц),доц. Шувар Р.Я.,1, NULL, NULL, NULL, Четвер, ФеI-31
6, Iнтел.аналiз даних (лекц),доц. Любунь З.М.,129, NULL, NULL, NULL, Четвер, ФеI-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-31
2, Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,8,Ймовiрнiснi процеси (лаб),проф. Болеста I.М.,4,Пятниця, ФеI-31
3, Телек.мiкропр.сист. (лаб),доц. Благiтко Б.Я.,1,Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,8,Пятниця, ФеI-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-32
2, Ймовiрнiснi процеси (лекц),проф. Болеста I.М.,129, NULL, NULL, NULL, Понедiлок, ФеI-32
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-32
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-32
5, Управл.IТ проектами (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-32
6, Проект.iнформ.систем (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-32
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-32
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-32
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-32
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-32
6, Телек.мiкропр.сист. (лаб),доц. Благiтко Б.Я.,1,Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,5,Вiвторок, ФеI-32
7, Нейром.та неч.нейром (лаб),проф. Свелеба С.А.,7,Ймовiрнiснi процеси (лаб),проф. Болеста I.М.,4,Вiвторок, ФеI-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-32
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-32
3, Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,10, NULL, NULL, NULL, Середа, ФеI-32
4, Ймовiрнiснi процеси (лаб),проф. Болеста I.М.,12,Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,3,Середа, ФеI-32
5, Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,11, NULL, NULL, NULL, Середа, ФеI-32
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-32
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-32
2, Телек.мiкропр.сист. (лекц),доц. Благiтко Б.Я.,128, NULL, NULL, NULL, Четвер, ФеI-32
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-32
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-32
5, Пар.та розп.обчисл. (лекц),доц. Шувар Р.Я.,1, NULL, NULL, NULL, Четвер, ФеI-32
6, Нейром.та неч.нейром (лекц),проф. Свелеба С.А.,128, NULL, NULL, NULL, Четвер, ФеI-32
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-32
1, Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,8, NULL, NULL, NULL, Пятниця, ФеI-32
2, Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,5,Телек.мiкропр.сист. (лаб),доц. Благiтко Б.Я.,1,Пятниця, ФеI-32
3, Нейром.та неч.нейром (лаб),проф. Свелеба С.А.,7, NULL, NULL, NULL, Пятниця, ФеI-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-33
2, Ймовiрнiснi процеси (лекц),проф. Болеста I.М.,129, NULL, NULL, NULL, Понедiлок, ФеI-33
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-33
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-33
5, Управл.IТ проектами (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-33
6, Проект.iнформ.систем (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-33
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-33
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-33
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-33
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-33
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-33
6, Ймовiрнiснi процеси (лаб),ас. Шмигельський Я.А.,3,Телек.мiкропр.сист. (лаб),ас. Дзiковський В.Є.,7,Вiвторок, ФеI-33
7, Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,5,Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,11,Вiвторок, ФеI-33
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-33
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-33
3, Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,2, NULL, NULL, NULL, Середа, ФеI-33
4, Нейром.та неч.нейром (лаб),проф. Свелеба С.А.,7,Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,5,Середа, ФеI-33
5, Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,2, NULL, NULL, NULL, Середа, ФеI-33
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-33
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-33
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-33
2, Телек.мiкропр.сист. (лекц),доц. Благiтко Б.Я.,128, NULL, NULL, NULL, Четвер, ФеI-33
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-33
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-33
5, Пар.та розп.обчисл. (лекц),доц. Шувар Р.Я.,1, NULL, NULL, NULL, Четвер, ФеI-33
6, Нейром.та неч.нейром (лекц),проф. Свелеба. С.А.,128, NULL, NULL, NULL, Четвер, ФеI-33
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-33
1, Телек.мiкропр.сист. (лаб),доц. Благiтко Б.Я.,1, NULL, NULL, NULL, Пятниця, ФеI-33
2, Проект.iнформ.систем (лаб),доц. Ненчук Т.М.,11,Ймовiрнiснi процеси (лаб),ас. Шмигельський Я.А.,3,Пятниця, ФеI-33
3, Нейром.та неч.нейром (лаб),доц. Куньо I.М.,4, NULL, NULL, NULL, Пятниця, ФеI-33
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-34
2, Ймовiрнiснi процеси (лекц),проф. Болеста I.М.,129, NULL, NULL, NULL, Понедiлок, ФеI-34
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-34
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Понедiлок, ФеI-34
5, Управл.IТ проектами (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-34
6, Проект.iнформ.систем (лекц),доц. Ненчук Т.М.,1, NULL, NULL, NULL, Понедiлок, ФеI-34
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-34
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-34
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-34
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-34
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-34
6, Iнтел.аналiз даних (лаб),доц. Любунь З.М.,6,Проект.iнформ.систем (лаб),проф. Юзевич В.М.,9,Вiвторок, ФеI-34
7, Проект.iнформ.систем (лаб),проф. Юзевич В.М.,9,Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,2,Вiвторок, ФеI-34
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-34
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-34
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-34
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-34
5, Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,5, NULL, NULL, NULL, Середа, ФеI-34
6, Ймовiрнiснi процеси (лаб),ас. Шмигельський Я.А.,4,Управл.IТ проектами (лаб),доц. Стахiра Р.Й.,5,Середа, ФеI-34
7, Ймовiрнiснi процеси (лаб),ас. Шмигельський Я.А.,4, NULL, NULL, NULL, Середа, ФеI-34
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-34
2, Телек.мiкропр.сист. (лекц),доц. Благiтко Б.Я.,128, NULL, NULL, NULL, Четвер, ФеI-34
3, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-34
4, ДВВС (лекц),// . -, NULL, NULL, NULL, Четвер, ФеI-34
5, Пар.та розп.обчисл. (лекц),доц. Шувар Р.Я.,1, NULL, NULL, NULL, Четвер, ФеI-34
6, Iнтел.аналiз даних (лекц),доц. Любунь З.М.,129, NULL, NULL, NULL, Четвер, ФеI-34
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-34
1, Пар.та розп.обчисл. (лаб),ас. Кулик П.Р.,5, NULL, NULL, NULL, Пятниця, ФеI-34
2, Телек.мiкропр.сист. (лаб),ас. Дзiковський В.Є.,2,Iнтел.аналiз даних (лаб),доц. Любунь З.М.,6,Пятниця, ФеI-34
3, Телек.мiкропр.сист. (лаб),ас. Дзiковський В.Є.,2, NULL, NULL, NULL, Пятниця, ФеI-34
1, Конст.та над.Iнт.-р. (лаб),ас. Гура В.Т.,10,Арх.програмн.забезп. (лаб),доц. Оленич I.Б.,6,Понедiлок, ФеC-41
2, Контр.якостi пр.заб. (лаб),доц. Флюнт О.Є.,10,Основи робототехн. (лаб),доц. Кушнiр. О.О.,313,Понедiлок, ФеC-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-41
1, Робототехнiка (лаб),доц. Кушнiр. О.О.,313,Контр.якостi пр.заб. (лаб),доц. Флюнт О.Є.,10,Вiвторок, ФеC-41
2, Право в IТ (пр),ас. Суханов М.О.,407,Право в IТ (пр),ас. Гринчак I.В.,123,Вiвторок, ФеC-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-41
1, Конст.та над.Iнт.-р. (пр),ас. Гура В.Т.,4, NULL, NULL, NULL, Середа, ФеC-41
2, Робототехнiка (пр),доц. Кушнiр. О.О.,312,Арх.програмн.забезп. (пр),доц. Оленич I.Б.,129,Середа, ФеC-41
3, Основи робототехн. (пр),доц. Кушнiр. О.О.,312, NULL, NULL, NULL, Середа, ФеC-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-41
4, Право в IТ (лекц),ас. Суханов М.О.,129, NULL, NULL, NULL, Четвер, ФеC-41
5, Контр.якостi пр.заб. (лекц),доц. Флюнт О.Є.,3, NULL, NULL, NULL, Четвер, ФеC-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-42
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-42
5, Бiзн.ан.зас.шт.iнт. (лаб),проф. Огiрко I.В.,11,Сист.пiдтрим.пр.рiш. (лаб),ас. Дуфанець М.В.,2,Понедiлок, ФеC-42
6, Сист.пiдтрим.пр.рiш. (лаб),ас. Дуфанець М.В.,7,Оп.зв.iнф.зас.шт.iн. (лаб),проф. Крупич О.М.,12,Понедiлок, ФеC-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-42
3, Веб-аналiтика (лаб),ас. Мисюк Р.В.,5, NULL, NULL, NULL, Вiвторок, ФеC-42
4, Розпiзнаван.образiв (лаб),доц. Куньо I.М.,7,Бiзн.ан.зас.шт.iнт. (лаб),ас. Мисюк Р.В.,5,Вiвторок, ФеC-42
5, Розпiзнаван.образiв (лаб),доц. Куньо I.М.,6, NULL, NULL, NULL, Вiвторок, ФеC-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-42
1, Веб-аналiтика (пр),проф. Огiрко I.В.,3,Оп.зв.iнф.зас.шт.iн. (пр),проф. Крупич О.М.,213,Середа, ФеC-42
2, Сист.пiдтрим.пр.рiш. (лекц),ас.Дуфанець М.В./проф.Свелеба С.А. .,213, NULL, NULL, NULL, Середа, ФеC-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-42
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-42
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-42
4, Бiзн.ан.зас.шт.iнт. (лекц),проф. Огiрко I.В.,2, NULL, NULL, NULL, Четвер, ФеC-42
5, Розпiзнаван.образiв (лекц),проф. Половинко I.I.,129, NULL, NULL, NULL, Четвер, ФеC-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-41
3, Квантова електрон. (лаб),доц. Костик Л.В.,424,Фiз.ос.тех. мiкроел. (лаб),доц. Пенюх Б.Р.,403,Понедiлок, ФеM-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-41
2, Фiз.ос.тех. мiкроел. (лаб),доц. Пенюх Б.Р.,403,Квантова електрон. (лаб),доц. Костик Л.В.,423,Вiвторок, ФеM-41
3, Фiзика живого (лаб),доц. Кухарський I.Й.,117,Фiз.ос.мет.мед.дiаг. (лаб),ас. Медвiдь I.I.,408,Вiвторок, ФеM-41
4, Фiз.ос.мет.мед.дiаг. (лаб),ас. Медвiдь I.I.,408,Фiз.основи сенсорики (лаб),доц. Слободзян Д.П.,423,Вiвторок, ФеM-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-41
2, Квантова електрон. (лекц),доц. Костик Л.В.,130, NULL, NULL, NULL, Середа, ФеM-41
3, Фiз.основи сенсорики (лекц),проф. Павлик Б.В.,130, NULL, NULL, NULL, Середа, ФеM-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-41
5, Фiз.ос.мет.мед.дiаг. (лекц),проф. Бордун О.М.,2, NULL, NULL, NULL, Середа, ФеM-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-41
4, Фiзика живого (пр),доц. Кухарський I.Й.,3,Радiац.сенсорика (пр),доц. Лучечко А.П.,130,Четвер, ФеM-41
5, Фiз.ос.тех. мiкроел. (лекц),доц. Пенюх Б.Р.,5, NULL, NULL, NULL, Четвер, ФеM-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-41
5, Сист.штучн.iнтелекту (лаб),доц. Грабовський В.А.,1,Спецiал.комп.системи (лаб),доц. Флюнт О.Є.,10,Понедiлок, ФеI-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
2, Ел.навч.та докумет. (лаб),ас. Футей О.В.,8,Сист.штучн.iнтелекту (лаб),доц. Грабовський В.А.,6,Вiвторок, ФеI-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-41
3, Спецiал.комп.системи (лекц),доц. Флюнт О.Є.,129, NULL, NULL, NULL, Середа, ФеI-41
4, Сист.штучн.iнтелекту (лекц),доц. Грабовський В.А.,129, NULL, NULL, NULL, Середа, ФеI-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
4, Ел.навч.та докумет. (лекц),ас. Футей. О.В.,128, NULL, NULL, NULL, Четвер, ФеI-41
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-41
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-41
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-41
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-41
1, Сист.штучн.iнтелекту (лаб),доц. Грабовський В.А.,1, NULL, NULL, NULL, Понедiлок, ФеI-42
2, Осн.комп.лiнгвiстики (лаб),проф. Кушнiр О.С.,7, NULL, NULL, NULL, Понедiлок, ФеI-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-42
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-42
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-42
2, Осн. iнженерiї знань (лаб),ас. Панасюк Ю.В.,2, NULL, NULL, NULL, Вiвторок, ФеI-42
3, Веб-аналiтика (лаб),ас. Кушнiр В.В.,9, NULL, NULL, NULL, Вiвторок, ФеI-42
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-42
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-42
3, Осн. iнженерiї знань (лекц),ас.Панасюк Ю.В./доц.Паночко Г.I. .,128, NULL, NULL, NULL, Середа, ФеI-42
4, Сист.штучн.iнтелекту (лекц),доц. Грабовський В.А.,129, NULL, NULL, NULL, Середа, ФеI-42
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-42
4, Осн.комп.лiнгвiстики (лекц),проф. Кушнiр О.С.,129, NULL, NULL, NULL, Четвер, ФеI-42
5, Веб-аналiтика (лекц),проф. Огiрко I.В.,2, NULL, NULL, NULL, Четвер, ФеI-42
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-42
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-42
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-42
3, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-42
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-43
2, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-43
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-43
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-43
5, Веб-аналiтика (лаб),ас. Кушнiр В.В.,9,Осн. iнженерiї знань (лаб),ас. Панасюк Ю.В.,4,Понедiлок, ФеI-43
6, Осн. iнженерiї знань (лаб),ас. Панасюк Ю.В.,4,Сист.штучн.iнтелекту (лаб),доц. Катеринчук I.М.,3,Понедiлок, ФеI-43
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-43
2, Сист.штучн.iнтелекту (лаб),доц. Куньо I.М.,7,Веб-аналiтика (лаб),ас. Мисюк Р.В.,9,Вiвторок, ФеI-43
3, Осн.комп.лiнгвiстики (лаб),ас. Мостова М.Р.,2,Осн.комп.лiнгвiстики (лаб),ас. Дуфанець М.В.,7,Вiвторок, ФеI-43
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-43
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-43
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-43
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-43
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-43
